	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.410591721534729	10235	0	18	negros	AQ	10	blancos
1	1	0.3756936490535736	16792	0	18	negros	NC	9	negros
2	2	0.017946740612387657	17719	0	18	negros	AQ	8	pobres
3	3	0.006718641612678766	11358	0	18	negros	AQ	7	similares
4	4	0.0059499661438167095	15797	0	18	negros	AQ	6	conocidos
5	5	0.005637699738144875	14478	0	18	negros	AQ	5	adultos
6	6	0.005421071778982878	13582	0	18	negros	AQ	4	altos
7	7	0.004667864181101322	9352	0	18	negros	AQ	3	numerosos
8	8	0.0041645546443760395	10418	0	18	negros	PI	2	pocos
9	9	0.004135484341531992	16335	0	18	negros	AQ	1	fuertes
0	0	0.36228933930397034	16792	1	18	negros	AQ	10	negros
1	1	0.24106758832931519	10235	1	18	negros	AQ	9	blancos
2	2	0.049713391810655594	17719	1	18	negros	AQ	8	pobres
3	3	0.04514811187982559	14478	1	18	negros	AQ	7	adultos
4	4	0.01637064479291439	15797	1	18	negros	AQ	6	conocidos
5	5	0.013940676115453243	5533	1	18	negros	NC	5	hombres
6	6	0.009825511835515499	9461	1	18	negros	AQ	4	mayores
7	7	0.007463101763278246	9414	1	18	negros	AQ	3	menores
8	8	0.007261146791279316	17119	1	18	negros	AQ	2	afroamericanos
9	9	0.00617610476911068	10035	1	18	negros	AQ	1	populares
0	0	0.26557591557502747	10418	2	18	negros	PI	10	pocos
1	1	0.1439203917980194	5533	2	18	negros	NC	9	hombres
2	2	0.07828041166067123	10235	2	18	negros	AQ	8	blancos
3	3	0.05210105702280998	16792	2	18	negros	AQ	7	negros
4	4	0.02215498872101307	14443	2	18	negros	PI	6	mismos
5	5	0.021363498643040657	14478	2	18	negros	NC	5	adultos
6	6	0.018003497272729874	16947	2	18	negros	NC	4	ciudadanos
7	7	0.014428244903683662	17088	2	18	negros	NC	3	ojos
8	8	0.011842583306133747	10474	2	18	negros	NC	2	hermanos
9	9	0.010583537630736828	12406	2	18	negros	NC	1	estudiantes
