	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.03388074040412903	10235	0	15	negros	AQ	10	blancos
1	1	0.032809287309646606	16792	0	15	negros	NC	9	negros
2	2	0.024928400292992592	117	0	15	negros	AQ	8	»
3	3	0.02435467392206192	21020	0	15	negros	AQ	7	católicos
4	4	0.0216422900557518	19504	0	15	negros	AQ	6	cristianos
5	5	0.019590912386775017	10035	0	15	negros	AQ	5	populares
6	6	0.01763564720749855	20831	0	15	negros	AQ	4	musulmanes
7	7	0.014232940971851349	17719	0	15	negros	AQ	3	pobres
8	8	0.012374671176075935	6535	0	15	negros	AQ	2	sociales
9	9	0.011472801677882671	10190	0	15	negros	AQ	1	oficiales
0	0	0.21087828278541565	10235	1	15	negros	AQ	10	blancos
1	1	0.20802074670791626	16792	1	15	negros	AQ	9	negros
2	2	0.01974460855126381	10035	1	15	negros	AQ	8	populares
3	3	0.009922505356371403	17719	1	15	negros	AQ	7	pobres
4	4	0.009915637783706188	15797	1	15	negros	AQ	6	conocidos
5	5	0.009710664860904217	15595	1	15	negros	AQ	5	asiáticos
6	6	0.008951960131525993	21020	1	15	negros	AQ	4	católicos
7	7	0.00849545281380415	21407	1	15	negros	AQ	3	rurales
8	8	0.008475837297737598	17119	1	15	negros	AQ	2	afroamericanos
9	9	0.007198592182248831	6535	1	15	negros	AQ	1	sociales
0	0	0.09914397448301315	10418	2	15	negros	PI	10	pocos
1	1	0.07365112751722336	3253	2	15	negros	DI	9	unos
2	2	0.055204879492521286	1654	2	15	negros	PI	8	otros
3	3	0.033506035804748535	5533	2	15	negros	NC	7	hombres
4	4	0.0303012877702713	14443	2	15	negros	PI	6	mismos
5	5	0.01912124827504158	7953	2	15	negros	NC	5	amigos
6	6	0.01817140355706215	546	2	15	negros	RG	4	más
7	7	0.017835034057497978	3326	2	15	negros	PP	3	ellos
8	8	0.01459100004285574	16792	2	15	negros	AQ	2	negros
9	9	0.012691311538219452	117	2	15	negros	NC	1	»
0	0	0.08006028831005096	10235	3	15	negros	AQ	10	blancos
1	1	0.04464997351169586	20831	3	15	negros	AQ	9	musulmanes
2	2	0.033779993653297424	16792	3	15	negros	AQ	8	negros
3	3	0.02607705630362034	21407	3	15	negros	AQ	7	rurales
4	4	0.024654977023601532	17719	3	15	negros	AQ	6	pobres
5	5	0.018670497462153435	1488	3	15	negros	NC	5	población
6	6	0.017437605187296867	15595	3	15	negros	AQ	4	asiáticos
7	7	0.01688333787024021	19504	3	15	negros	AQ	3	cristianos
8	8	0.016820162534713745	21020	3	15	negros	AQ	2	católicos
9	9	0.01657109521329403	20720	3	15	negros	AQ	1	residentes
0	0	0.36377185583114624	10235	4	15	negros	AQ	10	blancos
1	1	0.2497086375951767	16792	4	15	negros	AQ	9	negros
2	2	0.03618468716740608	20831	4	15	negros	AQ	8	musulmanes
3	3	0.02851388044655323	15595	4	15	negros	AQ	7	asiáticos
4	4	0.028276393190026283	17119	4	15	negros	AQ	6	afroamericanos
5	5	0.014513854868710041	16947	4	15	negros	NC	5	ciudadanos
6	6	0.010448506101965904	15014	4	15	negros	AQ	4	hispanos
7	7	0.00930723175406456	21020	4	15	negros	AQ	3	católicos
8	8	0.008990183472633362	20720	4	15	negros	AQ	2	residentes
9	9	0.006848077289760113	21154	4	15	negros	AQ	1	isleños
0	0	0.20379115641117096	10235	5	15	negros	AQ	10	blancos
1	1	0.11198988556861877	16792	5	15	negros	AQ	9	negros
2	2	0.032346297055482864	15595	5	15	negros	AQ	8	asiáticos
3	3	0.021772142499685287	21407	5	15	negros	AQ	7	rurales
4	4	0.019294053316116333	17719	5	15	negros	AQ	6	pobres
5	5	0.017558390274643898	20720	5	15	negros	AQ	5	residentes
6	6	0.016940481960773468	2877	5	15	negros	RG	4	principalmente
7	7	0.016798265278339386	20831	5	15	negros	AQ	3	musulmanes
8	8	0.01356401015073061	17119	5	15	negros	AQ	2	afroamericanos
9	9	0.01058367732912302	24659	5	15	negros	AQ	1	ricos
0	0	0.3218207359313965	16792	6	15	negros	NC	10	negros
1	1	0.1978539675474167	10235	6	15	negros	AQ	9	blancos
2	2	0.10217717289924622	20831	6	15	negros	AQ	8	musulmanes
3	3	0.060571927577257156	17119	6	15	negros	AQ	7	afroamericanos
4	4	0.037378184497356415	21020	6	15	negros	AQ	6	católicos
5	5	0.023274030536413193	19504	6	15	negros	AQ	5	cristianos
6	6	0.01925697922706604	15014	6	15	negros	AQ	4	hispanos
7	7	0.012814879417419434	15595	6	15	negros	AQ	3	asiáticos
8	8	0.0059111048467457294	8711	6	15	negros	AQ	2	negro
9	9	0.004408813547343016	19487	6	15	negros	AQ	1	judíos
0	0	0.15953429043293	10235	7	15	negros	AQ	10	blancos
1	1	0.08324373513460159	16792	7	15	negros	AQ	9	negros
2	2	0.08238289505243301	11653	7	15	negros	AQ	8	jóvenes
3	3	0.058915045112371445	15797	7	15	negros	AQ	7	conocidos
4	4	0.05731891468167305	10035	7	15	negros	AQ	6	populares
5	5	0.03568834811449051	24659	7	15	negros	AQ	5	ricos
6	6	0.0270590428262949	17719	7	15	negros	AQ	4	pobres
7	7	0.02428487315773964	11867	7	15	negros	AQ	3	comunes
8	8	0.01949065923690796	11028	7	15	negros	AQ	2	pequeños
9	9	0.018004747107625008	3179	7	15	negros	AQ	1	importantes
0	0	0.19676631689071655	24702	8	15	negros	NC	10	inmigrantes
1	1	0.05792985111474991	10235	8	15	negros	AQ	9	blancos
2	2	0.056234776973724365	17719	8	15	negros	AQ	8	pobres
3	3	0.03523142263293266	11028	8	15	negros	AQ	7	pequeños
4	4	0.035019513219594955	24659	8	15	negros	AQ	6	ricos
5	5	0.033948905766010284	3179	8	15	negros	AQ	5	importantes
6	6	0.030118942260742188	15595	8	15	negros	AQ	4	asiáticos
7	7	0.026310374960303307	16792	8	15	negros	AQ	3	negros
8	8	0.023572077974677086	24069	8	15	negros	AQ	2	poblado
9	9	0.017103727906942368	1477	8	15	negros	NC	1	habitantes
0	0	0.3080402612686157	10235	9	15	negros	AQ	10	blancos
1	1	0.0977851152420044	16792	9	15	negros	AQ	9	negros
2	2	0.09490212053060532	17719	9	15	negros	AQ	8	pobres
3	3	0.055664073675870895	24659	9	15	negros	AQ	7	ricos
4	4	0.025439050048589706	11028	9	15	negros	AQ	6	pequeños
5	5	0.019696243107318878	15595	9	15	negros	AQ	5	asiáticos
6	6	0.014882073737680912	17119	9	15	negros	AQ	4	afroamericanos
7	7	0.012327522039413452	3179	9	15	negros	AQ	3	importantes
8	8	0.012072010897099972	24069	9	15	negros	AQ	2	poblado
9	9	0.011834206990897655	15014	9	15	negros	AQ	1	hispanos
0	0	0.17388629913330078	3179	10	15	negros	AQ	10	importantes
1	1	0.04262132570147514	22830	10	15	negros	AQ	9	destacados
2	2	0.03958286717534065	10035	10	15	negros	AQ	8	populares
3	3	0.034835148602724075	10235	10	15	negros	AQ	7	blancos
4	4	0.028953535482287407	11028	10	15	negros	AQ	6	pequeños
5	5	0.028672872111201286	1937	10	15	negros	AQ	5	grandes
6	6	0.026025013998150826	17719	10	15	negros	AQ	4	pobres
7	7	0.025111474096775055	14193	10	15	negros	AQ	3	notables
8	8	0.021647796034812927	19045	10	15	negros	AQ	2	económicos
9	9	0.020823605358600616	15797	10	15	negros	AQ	1	conocidos
0	0	0.05628787353634834	15797	11	15	negros	AQ	10	conocidos
1	1	0.05603058263659477	10418	11	15	negros	PI	9	pocos
2	2	0.05210878327488899	10035	11	15	negros	AQ	8	populares
3	3	0.04239364713430405	11867	11	15	negros	AQ	7	comunes
4	4	0.03420285880565643	2578	11	15	negros	RG	6	poco
5	5	0.03153461217880249	16792	11	15	negros	NC	5	negros
6	6	0.02028246596455574	11028	11	15	negros	AQ	4	pequeños
7	7	0.01973656564950943	9352	11	15	negros	AQ	3	numerosos
8	8	0.014042126946151257	10235	11	15	negros	AQ	2	blancos
9	9	0.013020960614085197	1408	11	15	negros	RG	1	bien
0	0	0.2726799249649048	16792	12	15	negros	NC	10	negros
1	1	0.0444110743701458	16947	12	15	negros	NC	9	ciudadanos
2	2	0.022207941859960556	21020	12	15	negros	AQ	8	católicos
3	3	0.02128380723297596	24302	12	15	negros	NC	7	esclavos
4	4	0.018908847123384476	10235	12	15	negros	AQ	6	blancos
5	5	0.01551254466176033	19504	12	15	negros	NC	5	cristianos
6	6	0.014258167706429958	10418	12	15	negros	PI	4	pocos
7	7	0.013166996650397778	21487	12	15	negros	NC	3	indios
8	8	0.011671587824821472	117	12	15	negros	NC	2	»
9	9	0.00887925922870636	17119	12	15	negros	AQ	1	afroamericanos
0	0	0.11764243990182877	10235	0	15	blancos	NC	10	blancos
1	1	0.025752324610948563	117	0	15	blancos	AQ	9	»
2	2	0.014264585450291634	7012	0	15	blancos	AQ	8	locales
3	3	0.014239481650292873	16792	0	15	blancos	AQ	7	negros
4	4	0.010942785069346428	10035	0	15	blancos	AQ	6	populares
5	5	0.009489995427429676	14035	0	15	blancos	AQ	5	indígenas
6	6	0.009321076795458794	12921	0	15	blancos	AQ	4	naturales
7	7	0.008286131545901299	21407	0	15	blancos	AQ	3	rurales
8	8	0.007388029247522354	6535	0	15	blancos	AQ	2	sociales
9	9	0.007339667063206434	17010	0	15	blancos	AQ	1	tradicionales
0	0	0.27430495619773865	10235	1	15	blancos	AQ	10	blancos
1	1	0.035394445061683655	15624	1	15	blancos	AQ	9	terrestres
2	2	0.024835791438817978	10035	1	15	blancos	AQ	8	populares
3	3	0.016731448471546173	11028	1	15	blancos	AQ	7	pequeños
4	4	0.013310500420629978	11867	1	15	blancos	AQ	6	comunes
5	5	0.01128922775387764	15797	1	15	blancos	AQ	5	conocidos
6	6	0.009373783133924007	17010	1	15	blancos	AQ	4	tradicionales
7	7	0.008914652280509472	16792	1	15	blancos	AQ	3	negros
8	8	0.008315647952258587	7012	1	15	blancos	AQ	2	locales
9	9	0.00830125156790018	6535	1	15	blancos	AQ	1	sociales
0	0	0.06807857006788254	10418	2	15	blancos	PI	10	pocos
1	1	0.045374419540166855	3253	2	15	blancos	DI	9	unos
2	2	0.03979995846748352	14443	2	15	blancos	PI	8	mismos
3	3	0.03664831072092056	1654	2	15	blancos	PI	7	otros
4	4	0.017010409384965897	5533	2	15	blancos	NC	6	hombres
5	5	0.01659587025642395	3326	2	15	blancos	PP	5	ellos
6	6	0.016369769349694252	978	2	15	blancos	NC	4	años
7	7	0.015097171999514103	7953	2	15	blancos	NC	3	amigos
8	8	0.014321974478662014	546	2	15	blancos	RG	2	más
9	9	0.013487458229064941	9652	2	15	blancos	NC	1	tiempos
0	0	0.1371937096118927	10235	3	15	blancos	AQ	10	blancos
1	1	0.048223722726106644	17719	3	15	blancos	AQ	9	pobres
2	2	0.03608543425798416	21407	3	15	blancos	AQ	8	rurales
3	3	0.03283896669745445	20720	3	15	blancos	AQ	7	residentes
4	4	0.02573222480714321	21020	3	15	blancos	AQ	6	católicos
5	5	0.020890364423394203	15014	3	15	blancos	AQ	5	hispanos
6	6	0.016548506915569305	24702	3	15	blancos	NC	4	inmigrantes
7	7	0.01535559818148613	4230	3	15	blancos	AQ	3	rural
8	8	0.015103870071470737	20831	3	15	blancos	AQ	2	musulmanes
9	9	0.013824790716171265	1488	3	15	blancos	NC	1	población
0	0	0.5676714181900024	10235	4	15	blancos	AQ	10	blancos
1	1	0.028930773958563805	21020	4	15	blancos	AQ	9	católicos
2	2	0.026155926287174225	15014	4	15	blancos	AQ	8	hispanos
3	3	0.021856095641851425	17119	4	15	blancos	AQ	7	afroamericanos
4	4	0.021259669214487076	16792	4	15	blancos	AQ	6	negros
5	5	0.020720504224300385	16947	4	15	blancos	NC	5	ciudadanos
6	6	0.01841306872665882	20720	4	15	blancos	AQ	4	residentes
7	7	0.016523921862244606	15595	4	15	blancos	AQ	3	asiáticos
8	8	0.012204000726342201	20831	4	15	blancos	AQ	2	musulmanes
9	9	0.009096512570977211	6535	4	15	blancos	AQ	1	sociales
0	0	0.22635847330093384	10235	5	15	blancos	AQ	10	blancos
1	1	0.04821256548166275	21407	5	15	blancos	AQ	9	rurales
2	2	0.03538752347230911	20720	5	15	blancos	AQ	8	residentes
3	3	0.030458102002739906	2877	5	15	blancos	RG	7	principalmente
4	4	0.02276848815381527	17719	5	15	blancos	AQ	6	pobres
5	5	0.016055665910243988	26281	5	15	blancos	AQ	5	urbanos
6	6	0.013856341131031513	4230	5	15	blancos	AQ	4	rural
7	7	0.01290705893188715	15595	5	15	blancos	AQ	3	asiáticos
8	8	0.012670445255935192	21020	5	15	blancos	AQ	2	católicos
9	9	0.012662484310567379	24659	5	15	blancos	AQ	1	ricos
0	0	0.5794598460197449	10235	6	15	blancos	NC	10	blancos
1	1	0.05379597470164299	15014	6	15	blancos	AQ	9	hispanos
2	2	0.03177914768457413	16792	6	15	blancos	AQ	8	negros
3	3	0.029874738305807114	21020	6	15	blancos	AQ	7	católicos
4	4	0.023728007450699806	17119	6	15	blancos	AQ	6	afroamericanos
5	5	0.01588071882724762	12887	6	15	blancos	AQ	5	latinos
6	6	0.014356902800500393	15595	6	15	blancos	AQ	4	asiáticos
7	7	0.008614893071353436	20831	6	15	blancos	AQ	3	musulmanes
8	8	0.007270453032106161	19504	6	15	blancos	AQ	2	cristianos
9	9	0.007026545703411102	17712	6	15	blancos	AQ	1	amerindios
0	0	0.245964914560318	10235	7	15	blancos	AQ	10	blancos
1	1	0.0761975422501564	10035	7	15	blancos	AQ	9	populares
2	2	0.06270523369312286	11867	7	15	blancos	AQ	8	comunes
3	3	0.05182146281003952	11653	7	15	blancos	AQ	7	jóvenes
4	4	0.044962938874959946	15797	7	15	blancos	AQ	6	conocidos
5	5	0.025363124907016754	11028	7	15	blancos	AQ	5	pequeños
6	6	0.019387880340218544	24659	7	15	blancos	AQ	4	ricos
7	7	0.018732726573944092	1937	7	15	blancos	AQ	3	grandes
8	8	0.018119415268301964	3179	7	15	blancos	AQ	2	importantes
9	9	0.012488030828535557	17719	7	15	blancos	AQ	1	pobres
0	0	0.1983320564031601	24702	8	15	blancos	NC	10	inmigrantes
1	1	0.09679437428712845	10235	8	15	blancos	AQ	9	blancos
2	2	0.07126545161008835	17719	8	15	blancos	AQ	8	pobres
3	3	0.042888592928647995	11028	8	15	blancos	AQ	7	pequeños
4	4	0.035492945462465286	24659	8	15	blancos	AQ	6	ricos
5	5	0.03226745128631592	24069	8	15	blancos	AQ	5	poblado
6	6	0.024444712325930595	1477	8	15	blancos	NC	4	habitantes
7	7	0.020546503365039825	3179	8	15	blancos	AQ	3	importantes
8	8	0.01687583699822426	15014	8	15	blancos	AQ	2	hispanos
9	9	0.01643524318933487	15595	8	15	blancos	AQ	1	asiáticos
0	0	0.2467464655637741	10235	9	15	blancos	AQ	10	blancos
1	1	0.13525645434856415	17719	9	15	blancos	AQ	9	pobres
2	2	0.07337038218975067	24659	9	15	blancos	AQ	8	ricos
3	3	0.038579314947128296	10035	9	15	blancos	AQ	7	populares
4	4	0.02919766679406166	11028	9	15	blancos	AQ	6	pequeños
5	5	0.02102970890700817	11867	9	15	blancos	AQ	5	comunes
6	6	0.015375234186649323	15014	9	15	blancos	AQ	4	hispanos
7	7	0.015183128416538239	3179	9	15	blancos	AQ	3	importantes
8	8	0.014000418595969677	24069	9	15	blancos	AQ	2	poblado
9	9	0.011520911939442158	21020	9	15	blancos	AQ	1	católicos
0	0	0.11189848929643631	3179	10	15	blancos	AQ	10	importantes
1	1	0.09158828109502792	10035	10	15	blancos	AQ	9	populares
2	2	0.09088004380464554	10235	10	15	blancos	AQ	8	blancos
3	3	0.029778404161334038	11028	10	15	blancos	AQ	7	pequeños
4	4	0.025957509875297546	22830	10	15	blancos	AQ	6	destacados
5	5	0.025707606226205826	17719	10	15	blancos	AQ	5	pobres
6	6	0.023826131597161293	7012	10	15	blancos	AQ	4	locales
7	7	0.023032329976558685	1937	10	15	blancos	AQ	3	grandes
8	8	0.021539099514484406	17010	10	15	blancos	AQ	2	tradicionales
9	9	0.019790643826127052	11867	10	15	blancos	AQ	1	comunes
0	0	0.09767961502075195	10235	11	15	blancos	NC	10	blancos
1	1	0.057567089796066284	11028	11	15	blancos	AQ	9	pequeños
2	2	0.022203363478183746	20513	11	15	blancos	AQ	8	marcado
3	3	0.019299522042274475	1408	11	15	blancos	RG	7	bien
4	4	0.015774060040712357	2578	11	15	blancos	RG	6	poco
5	5	0.011753606610000134	11867	11	15	blancos	AQ	5	comunes
6	6	0.01125000324100256	1937	11	15	blancos	AQ	4	grandes
7	7	0.010345827788114548	15797	11	15	blancos	AQ	3	conocidos
8	8	0.010244593024253845	9642	11	15	blancos	AQ	2	blanco
9	9	0.01008687075227499	16792	11	15	blancos	AQ	1	negros
0	0	0.10880506038665771	10235	12	15	blancos	NC	10	blancos
1	1	0.031221458688378334	16947	12	15	blancos	NC	9	ciudadanos
2	2	0.02533205971121788	21020	12	15	blancos	AQ	8	católicos
3	3	0.023195425048470497	16792	12	15	blancos	AQ	7	negros
4	4	0.01924283616244793	14035	12	15	blancos	NC	6	indígenas
5	5	0.01806037873029709	10418	12	15	blancos	PI	5	pocos
6	6	0.012342927977442741	5533	12	15	blancos	NC	4	hombres
7	7	0.011981741525232792	13634	12	15	blancos	NC	3	vecinos
8	8	0.011711956933140755	117	12	15	blancos	NC	2	»
9	9	0.01167656946927309	19504	12	15	blancos	NC	1	cristianos
0	0	0.034344740211963654	117	0	15	moros	Fz	10	»
1	1	0.020507965236902237	10035	0	15	moros	AQ	9	populares
2	2	0.01565600372850895	12269	0	15	moros	AQ	8	romanos
3	3	0.01413820032030344	19504	0	15	moros	AQ	7	cristianos
4	4	0.013819859363138676	11867	0	15	moros	AQ	6	comunes
5	5	0.009575960226356983	12921	0	15	moros	AQ	5	naturales
6	6	0.007852020673453808	10190	0	15	moros	AQ	4	oficiales
